,cet_cest_timestamp,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine
15345,2016-09-11T04:00:00+0200,196.606,2253.214,322.496,169.185
15346,2016-09-11T05:00:00+0200,196.607,2253.271,322.504,169.185
15347,2016-09-11T06:00:00+0200,196.607,2253.399,322.573,169.185
15348,2016-09-11T07:00:00+0200,196.607,2253.4629999999997,322.586,169.185
15349,2016-09-11T08:00:00+0200,196.607,2253.619,322.64799999999997,169.185
15350,2016-09-11T09:00:00+0200,196.607,2254.404,322.69599999999997,169.185
15351,2016-09-11T10:00:00+0200,196.607,2254.534,322.747,169.185
15352,2016-09-11T11:00:00+0200,196.90200000000002,2255.034,322.816,169.185
15353,2016-09-11T12:00:00+0200,196.942,2255.254,322.879,169.185
15354,2016-09-11T13:00:00+0200,197.44799999999998,2256.576,322.93,169.185
15355,2016-09-11T14:00:00+0200,197.45,2257.4139999999998,323.001,169.185
15356,2016-09-11T15:00:00+0200,197.45,2257.564,323.093,169.185
15357,2016-09-11T16:00:00+0200,197.45,2257.6839999999997,323.153,169.185
15358,2016-09-11T17:00:00+0200,197.45,2257.781,323.19,169.185
15359,2016-09-11T18:00:00+0200,197.45,2257.904,323.256,169.185
15360,2016-09-11T19:00:00+0200,197.45,2258.026,323.309,169.185
15361,2016-09-11T20:00:00+0200,197.45,2258.423,323.363,169.185
15362,2016-09-11T21:00:00+0200,197.45,2258.649,323.437,169.185
15363,2016-09-11T22:00:00+0200,197.45,2258.764,323.492,169.185
15364,2016-09-11T23:00:00+0200,197.451,2258.919,323.545,169.185
15365,2016-09-12T00:00:00+0200,197.451,2259.044,323.57,169.185
15366,2016-09-12T01:00:00+0200,197.451,2259.119,323.64099999999996,169.185
15367,2016-09-12T02:00:00+0200,197.451,2259.284,323.656,169.185
15368,2016-09-12T03:00:00+0200,197.451,2259.344,323.721,169.185
15369,2016-09-12T04:00:00+0200,197.451,2259.4610000000002,323.777,169.185
15370,2016-09-12T05:00:00+0200,197.451,2259.564,323.825,169.185
15371,2016-09-12T06:00:00+0200,197.451,2259.6910000000003,323.873,169.185
15372,2016-09-12T07:00:00+0200,197.451,2259.851,323.89,169.185
15373,2016-09-12T08:00:00+0200,197.452,2260.014,323.99,169.185
15374,2016-09-12T09:00:00+0200,197.452,2260.071,323.991,169.185
15375,2016-09-12T10:00:00+0200,197.452,2260.199,324.074,169.185
15376,2016-09-12T11:00:00+0200,197.452,2260.2729999999997,324.094,169.185
15377,2016-09-12T12:00:00+0200,197.452,2260.4139999999998,324.161,169.185
15378,2016-09-12T13:00:00+0200,197.452,2260.541,324.235,169.185
15379,2016-09-12T14:00:00+0200,197.452,2260.619,324.251,169.185
15380,2016-09-12T15:00:00+0200,197.452,2260.771,324.348,169.185
15381,2016-09-12T16:00:00+0200,197.452,2260.839,324.368,169.185
15382,2016-09-12T17:00:00+0200,197.453,2261.034,324.466,169.185
15383,2016-09-12T18:00:00+0200,197.453,2261.165,324.492,169.185
15384,2016-09-12T19:00:00+0200,197.453,2261.596,324.562,169.185
15385,2016-09-12T20:00:00+0200,197.459,2262.011,324.605,169.185
15386,2016-09-12T21:00:00+0200,197.726,2262.749,324.677,169.185
15387,2016-09-12T22:00:00+0200,197.834,2263.301,324.715,169.185
15388,2016-09-12T23:00:00+0200,198.252,2264.116,324.777,169.185
15389,2016-09-13T00:00:00+0200,198.253,2264.431,324.798,169.185
15390,2016-09-13T01:00:00+0200,198.253,2264.554,324.867,169.185
15391,2016-09-13T02:00:00+0200,198.253,2264.639,324.893,169.185
15392,2016-09-13T03:00:00+0200,198.253,2264.734,324.922,169.185
15393,2016-09-13T04:00:00+0200,198.253,2264.871,324.98900000000003,169.185
15394,2016-09-13T05:00:00+0200,198.253,2264.9339999999997,325.013,169.185
15395,2016-09-13T06:00:00+0200,198.253,2265.114,325.055,169.185
15396,2016-09-13T07:00:00+0200,198.253,2265.241,325.099,169.185
15397,2016-09-13T08:00:00+0200,198.253,2265.343,325.131,169.185
15398,2016-09-13T09:00:00+0200,198.25400000000002,2265.513,325.187,169.185
15399,2016-09-13T10:00:00+0200,198.25400000000002,2265.621,325.23,169.185
15400,2016-09-13T11:00:00+0200,198.25400000000002,2265.7039999999997,325.252,169.185
15401,2016-09-13T12:00:00+0200,198.25400000000002,2265.931,325.343,169.188
15402,2016-09-13T13:00:00+0200,198.25400000000002,2266.054,325.353,169.188
15403,2016-09-13T14:00:00+0200,198.25400000000002,2266.264,325.455,169.188
15404,2016-09-13T15:00:00+0200,198.25400000000002,2266.341,325.472,169.188
15405,2016-09-13T16:00:00+0200,198.25400000000002,2266.511,325.562,169.188
15406,2016-09-13T17:00:00+0200,198.25400000000002,2266.611,325.606,169.18900000000002
15407,2016-09-13T18:00:00+0200,198.25400000000002,2266.734,325.655,169.18900000000002
15408,2016-09-13T19:00:00+0200,198.255,2266.864,325.72,169.18900000000002
15409,2016-09-13T20:00:00+0200,198.255,2267.393,325.8,169.334
15410,2016-09-13T21:00:00+0200,198.255,2268.841,325.906,170.11
15411,2016-09-13T22:00:00+0200,198.255,2269.651,325.934,170.205
15412,2016-09-13T23:00:00+0200,198.255,2270.359,326.01099999999997,170.205
15413,2016-09-14T00:00:00+0200,198.255,2271.029,326.02,170.205
15414,2016-09-14T01:00:00+0200,198.255,2271.294,326.092,170.205
15415,2016-09-14T02:00:00+0200,198.255,2271.431,326.096,170.205
15416,2016-09-14T03:00:00+0200,198.25599999999997,2271.534,326.17,170.205
15417,2016-09-14T04:00:00+0200,198.25599999999997,2271.643,326.17900000000003,170.205
15418,2016-09-14T05:00:00+0200,198.25599999999997,2271.764,326.23,170.205
15419,2016-09-14T06:00:00+0200,198.25599999999997,2271.974,326.268,170.257
15420,2016-09-14T07:00:00+0200,198.25599999999997,2272.114,326.296,170.40599999999998
15421,2016-09-14T08:00:00+0200,198.25599999999997,2272.221,326.332,170.40599999999998
15422,2016-09-14T09:00:00+0200,198.25599999999997,2272.294,326.416,170.41099999999997
15423,2016-09-14T10:00:00+0200,198.25599999999997,2272.451,326.47700000000003,170.47299999999998
15424,2016-09-14T11:00:00+0200,198.25599999999997,2272.524,326.509,170.475
15425,2016-09-14T12:00:00+0200,198.25599999999997,2272.629,326.57099999999997,170.475
15426,2016-09-14T13:00:00+0200,198.257,2272.721,326.612,170.475
15427,2016-09-14T14:00:00+0200,198.257,2272.824,326.671,170.475
15428,2016-09-14T15:00:00+0200,198.257,2272.9339999999997,326.73,170.475
15429,2016-09-14T16:00:00+0200,198.257,2273.014,326.76599999999996,170.475
15430,2016-09-14T17:00:00+0200,198.257,2273.161,326.866,170.475
15431,2016-09-14T18:00:00+0200,198.257,2273.254,326.91,170.475
15432,2016-09-14T19:00:00+0200,198.257,2273.423,326.992,170.476
15433,2016-09-14T20:00:00+0200,198.257,2273.871,327.079,170.476
15434,2016-09-14T21:00:00+0200,198.25799999999998,2274.569,327.10400000000004,170.476
15435,2016-09-14T22:00:00+0200,198.25799999999998,2275.2929999999997,327.177,170.476
15436,2016-09-14T23:00:00+0200,198.25799999999998,2275.651,327.184,170.476
15437,2016-09-15T00:00:00+0200,198.25799999999998,2275.749,327.265,170.476
15438,2016-09-15T01:00:00+0200,198.25799999999998,2275.903,327.282,170.476
15439,2016-09-15T02:00:00+0200,198.25799999999998,2275.974,327.316,170.476
15440,2016-09-15T03:00:00+0200,198.25799999999998,2276.101,327.375,170.476
15441,2016-09-15T04:00:00+0200,198.25799999999998,2276.1839999999997,327.397,170.476
15442,2016-09-15T05:00:00+0200,198.25799999999998,2276.284,327.427,170.476
15443,2016-09-15T06:00:00+0200,198.25900000000001,2276.411,327.495,170.476
15444,2016-09-15T07:00:00+0200,198.25900000000001,2276.581,327.509,170.476
15445,2016-09-15T08:00:00+0200,198.25900000000001,2277.064,327.57599999999996,170.476
15446,2016-09-15T09:00:00+0200,198.25900000000001,2277.163,327.60200000000003,170.476
15447,2016-09-15T10:00:00+0200,198.699,2277.751,327.656,170.476
15448,2016-09-15T11:00:00+0200,198.7,2277.824,327.67900000000003,170.476
15449,2016-09-15T12:00:00+0200,198.7,2277.931,327.73800000000006,170.476
15450,2016-09-15T13:00:00+0200,198.7,2278.521,327.772,170.477
15451,2016-09-15T14:00:00+0200,198.7,2278.694,327.88300000000004,170.477
15452,2016-09-15T15:00:00+0200,198.7,2278.774,327.9,170.477
15453,2016-09-15T16:00:00+0200,198.7,2278.911,327.974,170.477
15454,2016-09-15T17:00:00+0200,198.701,2279.001,328.01800000000003,170.477
15455,2016-09-15T18:00:00+0200,198.701,2279.099,328.06199999999995,170.477
15456,2016-09-15T19:00:00+0200,198.701,2279.294,328.158,170.477
15457,2016-09-15T20:00:00+0200,198.701,2279.464,328.194,170.477
15458,2016-09-15T21:00:00+0200,198.701,2279.624,328.25800000000004,170.477
15459,2016-09-15T22:00:00+0200,198.701,2279.761,328.30300000000005,170.477
15460,2016-09-15T23:00:00+0200,198.701,2279.853,328.341,170.477
15461,2016-09-16T00:00:00+0200,198.701,2279.989,328.409,170.477
15462,2016-09-16T01:00:00+0200,198.701,2280.064,328.426,170.477
15463,2016-09-16T02:00:00+0200,198.702,2280.2039999999997,328.505,170.477
15464,2016-09-16T03:00:00+0200,198.702,2280.271,328.50800000000004,170.477
15465,2016-09-16T04:00:00+0200,198.702,2280.411,328.596,170.477
15466,2016-09-16T05:00:00+0200,198.702,2280.4610000000002,328.599,170.477
15467,2016-09-16T06:00:00+0200,198.702,2280.603,328.673,170.477
15468,2016-09-16T07:00:00+0200,198.702,2280.791,328.715,170.477
15469,2016-09-16T08:00:00+0200,198.94099999999997,2280.894,328.723,170.477
15470,2016-09-16T09:00:00+0200,199.49900000000002,2281.344,328.728,170.477
15471,2016-09-16T10:00:00+0200,199.55900000000003,2281.4539999999997,328.73900000000003,170.477
15472,2016-09-16T11:00:00+0200,199.86,2281.869,328.82199999999995,170.477
15473,2016-09-16T12:00:00+0200,200.043,2282.131,328.82300000000004,170.477
15474,2016-09-16T13:00:00+0200,200.043,2282.303,328.926,170.477
15475,2016-09-16T14:00:00+0200,200.043,2282.371,328.94199999999995,170.477
15476,2016-09-16T15:00:00+0200,200.043,2282.494,329.01199999999994,170.477
15477,2016-09-16T16:00:00+0200,200.043,2282.604,329.035,170.477
15478,2016-09-16T17:00:00+0200,200.043,2282.966,329.1,170.477
15479,2016-09-16T18:00:00+0200,200.043,2283.381,329.13800000000003,170.477
15480,2016-09-16T19:00:00+0200,200.044,2283.881,329.199,170.477
15481,2016-09-16T20:00:00+0200,200.044,2284.124,329.26300000000003,170.477
15482,2016-09-16T21:00:00+0200,200.044,2284.4539999999997,329.279,170.477
15483,2016-09-16T22:00:00+0200,200.044,2284.6910000000003,329.375,170.477
15484,2016-09-16T23:00:00+0200,200.044,2285.229,329.385,170.477
15485,2016-09-17T00:00:00+0200,200.342,2286.225,329.468,170.477
15486,2016-09-17T01:00:00+0200,200.38099999999997,2286.859,329.48400000000004,170.477
15487,2016-09-17T02:00:00+0200,200.817,2287.891,329.528,170.477
15488,2016-09-17T03:00:00+0200,200.817,2288.406,329.582,170.477
15489,2016-09-17T04:00:00+0200,200.81799999999998,2288.761,329.60699999999997,170.477
15490,2016-09-17T05:00:00+0200,200.81799999999998,2288.881,329.67199999999997,170.477
15491,2016-09-17T06:00:00+0200,200.81799999999998,2288.9610000000002,329.69699999999995,170.477
15492,2016-09-17T07:00:00+0200,200.81799999999998,2289.084,329.746,170.477
15493,2016-09-17T08:00:00+0200,200.81799999999998,2289.2110000000002,329.786,170.477
15494,2016-09-17T09:00:00+0200,200.81799999999998,2289.381,329.825,170.477
15495,2016-09-17T10:00:00+0200,200.81799999999998,2289.541,329.88699999999994,170.477
15496,2016-09-17T11:00:00+0200,200.81799999999998,2289.649,329.906,170.477
15497,2016-09-17T12:00:00+0200,200.81799999999998,2289.804,329.972,170.477
15498,2016-09-17T13:00:00+0200,200.81900000000002,2289.931,330.02,170.477
15499,2016-09-17T14:00:00+0200,200.81900000000002,2290.129,330.069,170.477
15500,2016-09-17T15:00:00+0200,200.81900000000002,2290.321,330.164,170.477
15501,2016-09-17T16:00:00+0200,200.81900000000002,2290.381,330.165,170.477
15502,2016-09-17T17:00:00+0200,200.81900000000002,2290.589,330.256,170.477
15503,2016-09-17T18:00:00+0200,200.81900000000002,2290.846,330.298,170.477
15504,2016-09-17T19:00:00+0200,200.81900000000002,2291.051,330.341,170.477
15505,2016-09-17T20:00:00+0200,200.81900000000002,2291.365,330.384,170.477
15506,2016-09-17T21:00:00+0200,200.82,2291.806,330.458,170.477
15507,2016-09-17T22:00:00+0200,200.82,2292.161,330.459,170.477
15508,2016-09-17T23:00:00+0200,200.82,2292.606,330.514,170.477
15509,2016-09-18T00:00:00+0200,200.82,2293.001,330.57300000000004,170.477
15510,2016-09-18T01:00:00+0200,200.82,2293.381,330.626,170.477
15511,2016-09-18T02:00:00+0200,200.82,2293.701,330.673,170.477
15512,2016-09-18T03:00:00+0200,200.82,2294.101,330.74699999999996,170.477
15513,2016-09-18T04:00:00+0200,200.82,2294.486,330.80199999999996,170.477
15514,2016-09-18T05:00:00+0200,200.82,2294.7110000000002,330.833,170.477
15515,2016-09-18T06:00:00+0200,200.821,2294.9410000000003,330.86300000000006,170.477
15516,2016-09-18T07:00:00+0200,200.821,2295.081,330.92900000000003,170.477
15517,2016-09-18T08:00:00+0200,200.821,2295.194,330.945,170.477
15518,2016-09-18T09:00:00+0200,200.821,2295.373,331.01599999999996,170.477
15519,2016-09-18T10:00:00+0200,200.821,2295.491,331.043,170.477
15520,2016-09-18T11:00:00+0200,200.821,2295.634,331.10400000000004,170.477
15521,2016-09-18T12:00:00+0200,200.821,2295.744,331.12800000000004,170.477
15522,2016-09-18T13:00:00+0200,201.373,2297.239,331.181,170.477
15523,2016-09-18T14:00:00+0200,201.791,2297.9610000000002,331.225,170.477
15524,2016-09-18T15:00:00+0200,202.102,2298.689,331.277,170.477
15525,2016-09-18T16:00:00+0200,202.102,2298.9410000000003,331.32300000000004,170.477
15526,2016-09-18T17:00:00+0200,202.102,2299.121,331.36300000000006,170.477
15527,2016-09-18T18:00:00+0200,202.102,2299.241,331.401,170.477
15528,2016-09-18T19:00:00+0200,202.10299999999998,2299.641,331.468,170.477
15529,2016-09-18T20:00:00+0200,202.10299999999998,2299.826,331.486,170.477
15530,2016-09-18T21:00:00+0200,202.10299999999998,2300.351,331.555,170.477
15531,2016-09-18T22:00:00+0200,202.10299999999998,2300.771,331.556,170.477
15532,2016-09-18T23:00:00+0200,202.424,2301.561,331.642,170.477
15533,2016-09-19T00:00:00+0200,202.463,2301.679,331.64599999999996,170.477
15534,2016-09-19T01:00:00+0200,202.933,2302.261,331.686,170.477
15535,2016-09-19T02:00:00+0200,202.93400000000003,2302.381,331.735,170.477
15536,2016-09-19T03:00:00+0200,202.93400000000003,2302.481,331.774,170.477
15537,2016-09-19T04:00:00+0200,202.93400000000003,2302.5589999999997,331.793,170.477
15538,2016-09-19T05:00:00+0200,202.93400000000003,2302.6910000000003,331.861,170.477
15539,2016-09-19T06:00:00+0200,202.93400000000003,2302.801,331.861,170.477
15540,2016-09-19T07:00:00+0200,202.93400000000003,2303.231,331.93800000000005,170.477
15541,2016-09-19T08:00:00+0200,202.93400000000003,2303.3089999999997,331.955,170.477
15542,2016-09-19T09:00:00+0200,202.93400000000003,2303.411,331.99800000000005,170.477
15543,2016-09-19T10:00:00+0200,202.935,2303.511,332.04,170.477
15544,2016-09-19T11:00:00+0200,202.935,2303.601,332.061,170.477
15545,2016-09-19T12:00:00+0200,202.935,2303.721,332.12300000000005,170.477
15546,2016-09-19T13:00:00+0200,202.935,2304.604,332.144,170.477
15547,2016-09-19T14:00:00+0200,202.935,2304.751,332.19699999999995,170.477
15548,2016-09-19T15:00:00+0200,202.935,2304.851,332.228,170.477
15549,2016-09-19T16:00:00+0200,202.935,2305.116,332.26,170.477
15550,2016-09-19T17:00:00+0200,202.935,2305.531,332.306,170.477
15551,2016-09-19T18:00:00+0200,202.93599999999998,2305.966,332.334,170.477
15552,2016-09-19T19:00:00+0200,202.93599999999998,2306.249,332.43,170.477
15553,2016-09-19T20:00:00+0200,202.93599999999998,2306.661,332.445,170.477
15554,2016-09-19T21:00:00+0200,202.93599999999998,2307.089,332.49800000000005,170.477
15555,2016-09-19T22:00:00+0200,202.93599999999998,2307.549,332.541,170.477
15556,2016-09-19T23:00:00+0200,202.93599999999998,2307.821,332.58,170.477
15557,2016-09-20T00:00:00+0200,202.93599999999998,2307.931,332.62199999999996,170.477
15558,2016-09-20T01:00:00+0200,202.93599999999998,2308.031,332.66,170.477
15559,2016-09-20T02:00:00+0200,202.93599999999998,2308.091,332.661,170.477
15560,2016-09-20T03:00:00+0200,202.937,2308.241,332.74300000000005,170.477
15561,2016-09-20T04:00:00+0200,202.937,2308.301,332.74800000000005,170.477
15562,2016-09-20T05:00:00+0200,202.937,2308.4139999999998,332.793,170.477
15563,2016-09-20T06:00:00+0200,202.937,2308.541,332.84,170.477
15564,2016-09-20T07:00:00+0200,202.937,2308.6639999999998,332.842,170.477
15565,2016-09-20T08:00:00+0200,202.937,2308.985,332.925,170.477
15566,2016-09-20T09:00:00+0200,202.94299999999998,2309.221,332.926,170.477
15567,2016-09-20T10:00:00+0200,203.33,2309.811,333.005,170.477
15568,2016-09-20T11:00:00+0200,203.40099999999998,2309.951,333.01,170.477
15569,2016-09-20T12:00:00+0200,203.862,2310.521,333.041,170.477
15570,2016-09-20T13:00:00+0200,203.862,2310.659,333.1,170.477
15571,2016-09-20T14:00:00+0200,203.862,2311.101,333.13300000000004,170.782
15572,2016-09-20T15:00:00+0200,203.862,2311.425,333.151,170.813
15573,2016-09-20T16:00:00+0200,203.862,2311.795,333.24199999999996,170.813
15574,2016-09-20T17:00:00+0200,203.862,2312.127,333.286,170.81400000000002
15575,2016-09-20T18:00:00+0200,203.863,2312.489,333.342,170.81400000000002
15576,2016-09-20T19:00:00+0200,203.863,2312.641,333.35,170.81400000000002
15577,2016-09-20T20:00:00+0200,203.863,2312.903,333.403,170.81400000000002
15578,2016-09-20T21:00:00+0200,203.863,2313.053,333.44,170.81400000000002
15579,2016-09-20T22:00:00+0200,203.863,2313.161,333.45099999999996,170.81400000000002
15580,2016-09-20T23:00:00+0200,203.863,2313.313,333.53,170.81400000000002
15581,2016-09-21T00:00:00+0200,203.863,2313.381,333.53,170.81400000000002
15582,2016-09-21T01:00:00+0200,203.863,2313.501,333.586,170.81400000000002
15583,2016-09-21T02:00:00+0200,203.863,2313.581,333.60900000000004,170.81400000000002
15584,2016-09-21T03:00:00+0200,203.864,2313.681,333.645,170.81400000000002
15585,2016-09-21T04:00:00+0200,203.864,2313.761,333.663,170.81400000000002
15586,2016-09-21T05:00:00+0200,203.864,2313.881,333.716,170.81400000000002
15587,2016-09-21T06:00:00+0200,203.864,2314.011,333.73199999999997,170.81400000000002
15588,2016-09-21T07:00:00+0200,203.864,2314.201,333.73900000000003,170.81400000000002
15589,2016-09-21T08:00:00+0200,203.864,2314.471,333.82300000000004,170.81400000000002
15590,2016-09-21T09:00:00+0200,203.864,2314.601,333.82300000000004,170.81400000000002
15591,2016-09-21T10:00:00+0200,203.864,2314.771,333.892,170.81400000000002
15592,2016-09-21T11:00:00+0200,203.864,2314.891,333.907,170.81400000000002
15593,2016-09-21T12:00:00+0200,203.864,2315.0229999999997,333.935,170.81400000000002
15594,2016-09-21T13:00:00+0200,204.003,2315.317,333.978,170.81400000000002
15595,2016-09-21T14:00:00+0200,204.243,2315.699,334.029,170.81400000000002
15596,2016-09-21T15:00:00+0200,204.365,2315.893,334.04900000000004,170.81400000000002
15597,2016-09-21T16:00:00+0200,204.769,2316.893,334.105,171.231
15598,2016-09-21T17:00:00+0200,204.77,2317.073,334.205,171.231
15599,2016-09-21T18:00:00+0200,204.77,2317.265,334.249,171.231
15600,2016-09-21T19:00:00+0200,204.77,2317.681,334.3,171.232
15601,2016-09-21T20:00:00+0200,204.77,2317.901,334.301,171.232
15602,2016-09-21T21:00:00+0200,204.77,2318.225,334.37800000000004,171.232
15603,2016-09-21T22:00:00+0200,204.77,2318.419,334.4,171.232
15604,2016-09-21T23:00:00+0200,204.77,2318.605,334.43199999999996,171.232
15605,2016-09-22T00:00:00+0200,204.77,2318.996,334.48199999999997,171.232
15606,2016-09-22T01:00:00+0200,204.77,2319.311,334.504,171.232
15607,2016-09-22T02:00:00+0200,204.771,2319.459,334.55699999999996,171.232
15608,2016-09-22T03:00:00+0200,204.771,2319.551,334.56800000000004,171.232
15609,2016-09-22T04:00:00+0200,204.771,2319.681,334.598,171.232
15610,2016-09-22T05:00:00+0200,204.771,2319.783,334.62699999999995,171.232
15611,2016-09-22T06:00:00+0200,204.771,2319.931,334.69599999999997,171.232
15612,2016-09-22T07:00:00+0200,204.771,2320.256,334.709,171.232
15613,2016-09-22T08:00:00+0200,204.771,2320.453,334.756,171.232
15614,2016-09-22T09:00:00+0200,204.771,2320.529,334.75699999999995,171.232
15615,2016-09-22T10:00:00+0200,204.771,2320.669,334.824,171.232
15616,2016-09-22T11:00:00+0200,204.77200000000002,2320.765,334.838,171.232
15617,2016-09-22T12:00:00+0200,204.77200000000002,2321.126,334.87,171.232
15618,2016-09-22T13:00:00+0200,204.77200000000002,2321.429,334.904,171.232
15619,2016-09-22T14:00:00+0200,204.77200000000002,2321.999,335.00800000000004,171.243
15620,2016-09-22T15:00:00+0200,204.77200000000002,2322.203,335.082,171.31799999999998
15621,2016-09-22T16:00:00+0200,204.77200000000002,2322.279,335.083,171.322
15622,2016-09-22T17:00:00+0200,204.77200000000002,2322.476,335.171,171.322
15623,2016-09-22T18:00:00+0200,204.77200000000002,2322.791,335.176,171.322
15624,2016-09-22T19:00:00+0200,204.77200000000002,2322.999,335.244,171.322
15625,2016-09-22T20:00:00+0200,204.773,2323.385,335.27,171.322
15626,2016-09-22T21:00:00+0200,204.773,2323.765,335.3,171.322
15627,2016-09-22T22:00:00+0200,204.773,2324.167,335.366,171.322
15628,2016-09-22T23:00:00+0200,204.773,2324.471,335.38699999999994,171.322
15629,2016-09-23T00:00:00+0200,204.773,2324.573,335.42800000000005,171.322
15630,2016-09-23T01:00:00+0200,204.773,2324.669,335.472,171.322
15631,2016-09-23T02:00:00+0200,204.773,2324.721,335.477,171.322
15632,2016-09-23T03:00:00+0200,204.773,2324.861,335.56,171.322
15633,2016-09-23T04:00:00+0200,204.773,2324.911,335.561,171.322
15634,2016-09-23T05:00:00+0200,204.774,2325.013,335.611,171.322
15635,2016-09-23T06:00:00+0200,204.774,2325.139,335.652,171.322
15636,2016-09-23T07:00:00+0200,204.774,2325.419,335.689,171.322
15637,2016-09-23T08:00:00+0200,204.774,2325.641,335.733,171.322
15638,2016-09-23T09:00:00+0200,205.13099999999997,2326.299,335.773,171.322
15639,2016-09-23T10:00:00+0200,205.171,2326.489,335.8,171.322
15640,2016-09-23T11:00:00+0200,205.662,2327.111,335.85699999999997,171.322
15641,2016-09-23T12:00:00+0200,205.66400000000002,2327.2529999999997,335.865,171.322
15642,2016-09-23T13:00:00+0200,205.66400000000002,2327.549,335.972,171.322
15643,2016-09-23T14:00:00+0200,205.66400000000002,2327.641,335.976,171.322
15644,2016-09-23T15:00:00+0200,205.66400000000002,2327.781,336.042,171.322
15645,2016-09-23T16:00:00+0200,205.665,2327.871,336.07199999999995,171.322
15646,2016-09-23T17:00:00+0200,205.665,2328.029,336.12300000000005,171.322
15647,2016-09-23T18:00:00+0200,205.665,2328.319,336.17199999999997,171.322
15648,2016-09-23T19:00:00+0200,205.665,2328.766,336.223,171.322
15649,2016-09-23T20:00:00+0200,205.665,2329.0589999999997,336.259,171.322
15650,2016-09-23T21:00:00+0200,205.665,2329.261,336.33099999999996,171.322
15651,2016-09-23T22:00:00+0200,205.665,2329.381,336.332,171.322
15652,2016-09-23T23:00:00+0200,205.665,2329.666,336.42400000000004,171.322
15653,2016-09-24T00:00:00+0200,205.665,2329.9629999999997,336.42400000000004,171.322
15654,2016-09-24T01:00:00+0200,205.666,2330.119,336.495,171.322
15655,2016-09-24T02:00:00+0200,205.666,2330.199,336.515,171.322
15656,2016-09-24T03:00:00+0200,205.666,2330.291,336.555,171.322
15657,2016-09-24T04:00:00+0200,205.666,2330.389,336.603,171.322
15658,2016-09-24T05:00:00+0200,205.666,2330.471,336.639,171.322
15659,2016-09-24T06:00:00+0200,205.666,2330.529,336.651,171.322
15660,2016-09-24T07:00:00+0200,205.666,2330.681,336.73800000000006,171.322
15661,2016-09-24T08:00:00+0200,205.666,2330.769,336.73800000000006,171.322
15662,2016-09-24T09:00:00+0200,205.666,2331.507,336.80300000000005,171.75
15663,2016-09-24T10:00:00+0200,205.666,2331.723,336.865,171.75
15664,2016-09-24T11:00:00+0200,205.667,2331.924,336.884,171.75
15665,2016-09-24T12:00:00+0200,205.667,2332.031,336.95,171.75
15666,2016-09-24T13:00:00+0200,205.667,2332.4770000000003,336.99800000000005,171.75
15667,2016-09-24T14:00:00+0200,205.68900000000002,2332.791,337.017,171.75
15668,2016-09-24T15:00:00+0200,206.051,2333.291,337.036,171.75
15669,2016-09-24T16:00:00+0200,206.172,2333.639,337.13699999999994,171.75
15670,2016-09-24T17:00:00+0200,206.172,2333.721,337.13800000000003,171.75
15671,2016-09-24T18:00:00+0200,206.172,2333.879,337.215,171.75
15672,2016-09-24T19:00:00+0200,206.172,2334.119,337.30300000000005,171.75
15673,2016-09-24T20:00:00+0200,206.172,2334.319,337.32800000000003,171.75
15674,2016-09-24T21:00:00+0200,206.173,2334.5589999999997,337.39599999999996,171.75
15675,2016-09-24T22:00:00+0200,206.173,2334.7110000000002,337.44699999999995,171.75
15676,2016-09-24T23:00:00+0200,206.173,2334.841,337.478,171.75
15677,2016-09-25T00:00:00+0200,206.173,2335.013,337.545,171.75
15678,2016-09-25T01:00:00+0200,206.173,2335.143,337.58099999999996,171.75
15679,2016-09-25T02:00:00+0200,206.173,2335.261,337.615,171.75
15680,2016-09-25T03:00:00+0200,206.173,2335.391,337.67699999999996,171.75
15681,2016-09-25T04:00:00+0200,206.173,2335.459,337.681,171.75
15682,2016-09-25T05:00:00+0200,206.174,2335.631,337.769,171.75
15683,2016-09-25T06:00:00+0200,206.174,2335.7129999999997,337.77,171.75
15684,2016-09-25T07:00:00+0200,206.174,2335.909,337.849,171.75
15685,2016-09-25T08:00:00+0200,206.174,2336.123,337.86199999999997,171.75
15686,2016-09-25T09:00:00+0200,206.174,2336.251,337.915,171.75
15687,2016-09-25T10:00:00+0200,206.174,2336.339,337.955,171.75
15688,2016-09-25T11:00:00+0200,206.174,2336.4210000000003,337.985,171.75
15689,2016-09-25T12:00:00+0200,206.174,2336.706,338.029,171.75
15690,2016-09-25T13:00:00+0200,206.174,2337.0589999999997,338.08,171.75
15691,2016-09-25T14:00:00+0200,206.175,2337.377,338.092,171.75
15692,2016-09-25T15:00:00+0200,206.175,2337.974,338.181,171.75
15693,2016-09-25T16:00:00+0200,206.175,2338.426,338.18699999999995,171.75
15694,2016-09-25T17:00:00+0200,206.175,2338.799,338.25800000000004,171.75
15695,2016-09-25T18:00:00+0200,206.175,2339.126,338.284,171.75
15696,2016-09-25T19:00:00+0200,206.175,2339.349,338.32599999999996,171.75
15697,2016-09-25T20:00:00+0200,206.175,2339.549,338.38599999999997,171.75
15698,2016-09-25T21:00:00+0200,206.175,2339.759,338.412,171.75
15699,2016-09-25T22:00:00+0200,206.176,2339.994,338.445,171.75
15700,2016-09-25T23:00:00+0200,206.176,2340.139,338.51800000000003,171.75
15701,2016-09-26T00:00:00+0200,206.176,2340.201,338.527,171.75
