,cet_cest_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
12582,2016-05-19T01:00:00+0200,66.94800000000001,593.188,93.53200000000001,3363.24,3036.923,2203.041,4739.543,80.913,69.795
12583,2016-05-19T02:00:00+0200,66.94800000000001,593.188,93.551,3363.24,3037.107,2203.041,4739.543,80.945,69.795
12584,2016-05-19T03:00:00+0200,66.94800000000001,593.188,93.575,3363.24,3037.258,2203.051,4739.543,80.945,69.795
12585,2016-05-19T04:00:00+0200,66.94800000000001,593.188,93.59,3363.24,3037.435,2203.051,4739.543,80.972,69.795
12586,2016-05-19T05:00:00+0200,66.94800000000001,593.188,93.61399999999999,3363.24,3037.5879999999997,2203.061,4739.543,80.976,69.795
12587,2016-05-19T06:00:00+0200,66.94800000000001,593.188,93.632,3363.25,3037.684,2203.071,4739.609,80.982,69.795
12588,2016-05-19T07:00:00+0200,66.94800000000001,593.188,93.648,3363.3590000000004,3037.691,2203.071,4739.888,81.007,69.795
12589,2016-05-19T08:00:00+0200,66.94800000000001,593.188,93.67399999999999,3363.5209999999997,3037.7009999999996,2203.081,4740.194,81.007,69.795
12590,2016-05-19T09:00:00+0200,66.94800000000001,593.188,93.68799999999999,3364.586,3037.7009999999996,2203.091,4741.447,81.038,69.795
12591,2016-05-19T10:00:00+0200,66.94800000000001,593.188,93.70700000000001,3366.357,3037.7009999999996,2203.091,4743.377,81.038,69.795
12592,2016-05-19T11:00:00+0200,66.94800000000001,593.188,93.73,3368.165,3037.7009999999996,2203.101,4745.373,81.062,69.795
12593,2016-05-19T12:00:00+0200,66.94800000000001,593.188,93.745,3370.4309999999996,3037.7009999999996,2203.101,4747.788,81.069,69.795
12594,2016-05-19T13:00:00+0200,66.94800000000001,593.188,93.76799999999999,3373.735,3037.7009999999996,2203.111,4751.343,81.07,69.795
12595,2016-05-19T14:00:00+0200,66.94800000000001,593.188,93.786,3374.974,3037.7009999999996,2203.121,4752.653,81.1,69.795
12596,2016-05-19T15:00:00+0200,66.94800000000001,593.188,93.801,3379.0609999999997,3037.7009999999996,2203.121,4756.928,81.1,69.795
12597,2016-05-19T16:00:00+0200,66.94800000000001,593.189,93.82799999999999,3382.445,3037.7009999999996,2203.131,4760.498,81.132,69.795
12598,2016-05-19T17:00:00+0200,66.94800000000001,593.189,93.84200000000001,3384.425,3037.7009999999996,2203.136,4762.622,81.132,69.795
12599,2016-05-19T18:00:00+0200,66.94800000000001,593.189,93.86,3387.2259999999997,3037.7009999999996,2203.141,4765.603,81.15,69.795
12600,2016-05-19T19:00:00+0200,66.94800000000001,593.189,93.885,3388.1859999999997,3037.7009999999996,2203.151,4766.738,81.164,69.795
12601,2016-05-19T20:00:00+0200,66.94800000000001,593.189,93.899,3388.35,3037.7259999999997,2203.151,4767.014,81.164,69.795
12602,2016-05-19T21:00:00+0200,66.94800000000001,593.189,93.925,3388.35,3037.9109999999996,2203.161,4767.014,81.195,69.795
12603,2016-05-19T22:00:00+0200,66.94800000000001,593.189,93.941,3388.35,3038.058,2203.1710000000003,4767.014,81.195,69.795
